frame,bytetrack_active_ids,botsort_active_ids,bytetrack_unique_ids,botsort_unique_ids,bytetrack_fps_rolling,botsort_fps_rolling,bytetrack_new_id_events,botsort_new_id_events,bytetrack_lost_id_events,botsort_lost_id_events,bytetrack_reappeared_id_events,botsort_reappeared_id_events,bytetrack_latency_ms,botsort_latency_ms
1822,2,2,7,7,17.780,10.759,7,7,18,17,13,12,55.992,82.352
1823,2,2,7,7,17.791,10.826,7,7,18,17,13,12,55.506,81.780
1824,2,2,7,7,17.792,10.883,7,7,18,17,13,12,55.264,82.495
1825,2,2,7,7,17.795,10.944,7,7,18,17,13,12,55.651,81.171
1826,2,2,7,7,17.788,10.999,7,7,18,17,13,12,56.207,83.341
1827,2,2,7,7,17.792,11.047,7,7,18,17,13,12,55.744,85.972
1828,2,2,7,7,17.790,11.107,7,7,18,17,13,12,55.886,84.741
1829,2,2,7,7,17.793,11.150,7,7,18,17,13,12,56.247,87.038
1830,2,2,7,7,17.798,11.194,7,7,18,17,13,12,55.297,84.900
1831,2,2,7,7,17.797,11.250,7,7,18,17,13,12,56.408,84.850
1832,2,2,7,7,17.788,11.289,7,7,18,17,13,12,56.633,86.533
1833,2,2,7,7,17.797,11.334,7,7,18,17,13,12,55.502,84.684
1834,2,2,7,7,17.804,11.391,7,7,18,17,13,12,55.416,85.085
1835,2,2,7,7,17.835,11.451,7,7,18,17,13,12,55.837,85.128
1836,2,2,7,7,17.847,11.504,7,7,18,17,13,12,55.154,84.821
1837,2,2,7,7,17.875,11.557,7,7,18,17,13,12,56.220,84.929
1838,2,2,7,7,17.886,11.609,7,7,18,17,13,12,55.669,86.881
1839,2,2,7,7,17.899,11.677,7,7,18,17,13,12,56.129,85.303
1840,2,2,7,7,17.904,11.731,7,7,18,17,13,12,55.658,86.236
1841,2,2,7,7,17.898,11.784,7,7,18,17,13,12,56.836,85.828
1842,2,2,7,7,17.906,11.842,7,7,18,17,13,12,55.350,86.383
1843,2,2,7,7,17.911,11.838,7,7,18,17,13,12,55.718,85.278
1844,2,2,7,7,17.912,11.834,7,7,18,17,13,12,55.126,85.828
1845,2,2,7,7,17.919,11.834,7,7,18,17,13,12,55.815,84.920
1846,2,2,7,7,17.916,11.835,7,7,18,17,13,12,55.721,85.772
1847,2,2,7,7,17.910,11.812,7,7,18,17,13,12,56.282,85.989
1848,2,2,7,7,17.912,11.813,7,7,18,17,13,12,55.760,86.103
1849,2,2,7,7,17.915,11.786,7,7,18,17,13,12,56.324,87.927
1850,2,2,7,7,17.912,11.759,7,7,18,17,13,12,55.464,88.127
1851,2,2,7,7,17.909,11.743,7,7,18,17,13,12,56.445,85.332
1852,2,2,7,7,17.915,11.724,7,7,18,17,13,12,55.444,86.319
1853,2,2,7,7,17.914,11.711,7,7,18,17,13,12,55.551,84.558
1854,2,2,7,7,17.912,11.695,7,7,18,17,13,12,55.468,85.884
1855,2,2,7,7,17.905,11.674,7,7,18,17,13,12,56.350,85.566
1856,2,2,7,7,17.920,11.660,7,7,18,17,13,12,54.746,86.299
1857,2,2,7,7,17.913,11.664,7,7,18,17,13,12,56.399,84.958
1858,2,2,7,7,17.921,11.665,7,7,18,17,13,12,55.176,84.646
1859,2,2,7,7,17.929,11.677,7,7,18,17,13,12,55.514,84.456
1860,2,2,7,7,17.932,11.670,7,7,18,17,13,12,54.995,86.438
1861,2,2,7,7,17.907,11.672,7,7,18,17,13,12,58.973,84.304
1862,2,2,7,7,17.921,11.673,7,7,18,17,13,12,55.255,86.270
1863,2,2,7,7,17.914,11.672,7,7,18,17,13,12,56.176,84.983
1864,2,2,7,7,17.918,11.668,7,7,18,17,13,12,55.022,85.963
1865,2,2,7,7,17.919,11.675,7,7,18,17,13,12,55.771,83.724
1866,2,2,7,7,17.919,11.677,7,7,18,17,13,12,55.113,84.231
1867,2,2,7,7,17.922,11.676,7,7,18,17,13,12,55.967,85.191
1868,2,2,7,7,17.930,11.687,7,7,18,17,13,12,54.914,84.563
1869,2,2,7,7,17.939,11.687,7,7,18,17,13,12,55.368,85.168
1870,2,2,7,7,17.948,11.696,7,7,18,17,13,12,54.818,84.356
1871,2,2,7,7,17.950,11.702,7,7,18,17,13,12,56.585,84.523
1872,2,2,7,7,17.952,11.711,7,7,18,17,13,12,55.198,84.477
1873,2,2,7,7,17.954,11.718,7,7,18,17,13,12,55.558,83.669
1874,2,2,7,7,17.954,11.712,7,7,18,17,13,12,55.109,87.255
1875,2,2,7,7,17.956,11.709,7,7,18,17,13,12,55.637,85.430
1876,2,2,7,7,17.967,11.713,7,7,18,17,13,12,54.725,84.980
1877,2,2,7,7,17.973,11.714,7,7,18,17,13,12,55.689,85.746
1878,2,2,7,7,17.971,11.707,7,7,18,17,13,12,55.921,87.718
1879,2,2,7,7,17.974,11.717,7,7,18,17,13,12,56.110,85.707
1880,2,2,7,7,17.977,11.729,7,7,18,17,13,12,55.156,85.459
1881,2,2,7,7,17.982,11.732,7,7,18,17,13,12,55.958,84.509
1882,2,2,7,7,17.986,11.739,7,7,18,17,13,12,55.075,84.801
1883,2,2,7,7,17.987,11.742,7,7,18,17,13,12,55.504,84.025
1884,2,2,7,7,17.992,11.743,7,7,18,17,13,12,54.957,85.704
1885,2,2,7,7,18.003,11.751,7,7,18,17,13,12,55.324,83.785
1886,2,2,7,7,17.999,11.759,7,7,18,17,13,12,55.097,84.557
1887,2,2,7,7,18.006,11.758,7,7,18,17,13,12,55.731,85.043
1888,2,2,7,7,18.008,11.757,7,7,18,17,13,12,55.013,85.060
1889,2,2,7,7,18.008,11.753,7,7,18,17,13,12,55.559,85.147
1890,2,2,7,7,18.006,11.757,7,7,18,17,13,12,55.123,85.726
1891,2,2,7,7,18.035,11.758,7,7,18,17,13,12,56.075,83.918
1892,2,2,7,7,18.041,11.767,7,7,18,17,13,12,54.750,84.324
1893,2,2,7,7,18.049,11.771,7,7,18,17,13,12,55.458,84.156
1894,2,2,7,7,18.051,11.779,7,7,18,17,13,12,54.851,84.171
1895,2,2,7,7,18.056,11.779,7,7,18,17,13,12,55.285,83.801
1896,2,2,7,7,18.056,11.778,7,7,18,17,13,12,55.137,84.405
1897,2,2,7,7,18.061,11.774,7,7,18,17,13,12,55.468,86.169
1898,2,2,7,7,18.048,11.775,7,7,18,17,13,12,56.067,84.366
1899,2,2,7,7,18.043,11.774,7,7,18,17,13,12,55.824,85.261
1900,2,2,7,7,18.036,11.767,7,7,18,17,13,12,55.466,85.825
1901,2,2,7,7,18.044,11.764,7,7,18,17,13,12,55.880,85.250
1902,2,2,7,7,18.045,11.761,7,7,18,17,13,12,55.091,85.188
1903,2,2,7,7,18.048,11.759,7,7,18,17,13,12,55.284,84.072
1904,2,2,7,7,18.049,11.768,7,7,18,17,13,12,54.992,85.255
1905,2,2,7,7,18.057,11.771,7,7,18,17,13,12,54.882,84.813
1906,2,2,7,7,18.057,11.774,7,7,18,17,13,12,54.732,84.365
1907,2,2,7,7,18.062,11.714,7,7,18,17,13,12,55.240,101.133
1908,2,2,7,7,18.075,11.731,7,7,18,17,13,12,54.768,83.979
1909,2,2,7,7,18.085,11.742,7,7,18,17,13,12,55.208,83.404
1910,2,2,7,7,18.087,11.737,7,7,18,17,13,12,54.891,86.681
1911,2,2,7,7,18.092,11.740,7,7,18,17,13,12,55.505,83.697
1912,2,2,7,7,18.095,11.742,7,7,18,17,13,12,54.827,84.392
1913,2,2,7,7,18.088,11.738,7,7,18,17,13,12,56.141,84.993
1914,2,2,7,7,18.087,11.742,7,7,18,17,13,12,55.025,84.695
1915,2,2,7,7,18.083,11.738,7,7,18,17,13,12,55.696,84.813
1916,2,2,7,7,18.082,11.673,7,7,18,17,13,12,55.197,101.058
1917,2,2,7,7,18.080,11.614,7,7,18,17,13,12,55.966,100.127
1918,2,2,7,7,18.074,11.556,7,7,18,17,13,12,55.577,100.037
1919,2,2,7,7,18.073,11.495,7,7,18,17,13,12,55.577,100.864
1920,2,2,7,7,18.065,11.436,7,7,18,17,13,12,55.898,100.803
1921,2,2,7,7,18.060,11.375,7,7,18,17,13,12,56.525,99.279
1922,2,2,7,7,18.052,11.308,7,7,18,17,13,12,55.484,101.574
1923,2,2,7,7,18.038,11.276,7,7,18,17,13,12,56.843,91.561
1924,3,3,8,8,18.021,11.238,8,8,18,17,13,12,56.360,92.972
1925,3,3,8,8,18.003,11.205,8,8,18,17,13,12,57.018,91.491
1926,3,3,8,8,17.992,11.175,8,8,18,17,13,12,56.142,91.307
1927,3,3,8,8,17.982,11.145,8,8,18,17,13,12,56.452,93.372
1928,3,3,8,8,17.975,11.093,8,8,18,17,13,12,56.666,97.322
1929,3,3,8,8,17.960,11.055,8,8,18,17,13,12,57.270,94.450
1930,3,3,8,8,17.958,11.013,8,8,18,17,13,12,55.670,96.093
1931,3,3,8,8,17.955,10.977,8,8,18,17,13,12,56.205,93.932
1932,3,3,8,8,17.948,10.935,8,8,18,17,13,12,55.744,95.309
1933,3,3,8,8,17.935,10.895,8,8,18,17,13,12,56.466,93.504
1934,3,3,8,8,17.914,10.859,8,8,18,17,13,12,56.935,93.928
1935,3,3,8,8,17.897,10.824,8,8,18,17,13,12,56.536,93.051
1936,3,3,8,8,17.887,10.786,8,8,18,17,13,12,55.615,93.493
1937,3,3,8,8,17.879,10.813,8,8,18,17,13,12,55.995,93.449
1938,3,3,8,8,17.868,10.773,8,8,18,17,13,12,55.754,93.403
1939,3,3,8,8,17.854,10.731,8,8,18,17,13,12,56.535,93.176
1940,3,3,8,8,17.841,10.690,8,8,18,17,13,12,56.080,96.887
1941,2,2,8,8,17.820,10.614,8,8,19,18,13,12,57.515,103.637
1942,3,3,8,8,17.809,10.561,8,8,19,18,14,13,55.859,97.489
1943,3,3,8,8,17.805,10.519,8,8,19,18,14,13,56.537,95.134
1944,3,3,8,8,17.792,10.470,8,8,19,18,14,13,56.239,96.790
1945,3,3,8,8,17.783,10.421,8,8,19,18,14,13,56.473,96.738
1946,3,3,8,8,17.770,10.440,8,8,19,18,14,13,56.393,95.786
1947,3,3,8,8,17.760,10.455,8,8,19,18,14,13,56.995,95.761
1948,3,3,8,8,17.754,10.469,8,8,19,18,14,13,56.124,95.855
1949,3,3,8,8,17.739,10.491,8,8,19,18,14,13,56.963,94.606
1950,3,3,8,8,17.738,10.506,8,8,19,18,14,13,55.986,96.523
1951,3,3,8,8,17.740,10.527,8,8,19,18,14,13,56.406,93.361
1952,3,3,8,8,17.736,10.555,8,8,19,18,14,13,55.854,93.725
1953,3,3,8,8,17.739,10.546,8,8,19,18,14,13,56.538,93.783
1954,3,3,8,8,17.748,10.544,8,8,19,18,14,13,55.507,93.421
1955,3,3,8,8,17.754,10.531,8,8,19,18,14,13,56.454,94.807
1956,3,3,8,8,17.756,10.516,8,8,19,18,14,13,55.961,95.289
1957,3,3,8,8,17.752,10.512,8,8,19,18,14,13,56.833,94.399
1958,3,3,8,8,17.753,10.520,8,8,19,18,14,13,56.584,95.071
1959,3,3,8,8,17.752,10.520,8,8,19,18,14,13,57.355,94.507
1960,3,3,8,8,17.744,10.522,8,8,19,18,14,13,56.436,95.542
1961,3,3,8,8,17.738,10.515,8,8,19,18,14,13,56.766,95.832
1962,3,3,8,8,17.729,10.507,8,8,19,18,14,13,56.602,97.533
1963,3,3,8,8,17.726,10.504,8,8,19,18,14,13,56.741,94.254
1964,3,3,8,8,17.728,10.488,8,8,19,18,14,13,56.761,98.392
1965,3,3,8,8,17.724,10.482,8,8,19,18,14,13,56.897,94.617
1966,3,3,8,8,17.721,10.473,8,8,19,18,14,13,55.918,96.029
1967,3,3,8,8,17.706,10.469,8,8,19,18,14,13,57.437,94.465
1968,3,3,8,8,17.703,10.465,8,8,19,18,14,13,55.993,94.382
1969,3,3,8,8,17.699,10.456,8,8,19,18,14,13,56.957,95.674
1970,3,3,8,8,17.697,10.467,8,8,19,18,14,13,56.282,93.849
1971,3,3,8,8,17.712,10.505,8,8,19,18,14,13,56.035,92.776
1972,3,3,8,8,17.713,10.512,8,8,19,18,14,13,55.786,95.491
1973,3,3,8,8,17.717,10.520,8,8,19,18,14,13,56.130,92.975
1974,3,3,8,8,17.703,10.531,8,8,19,18,14,13,57.607,93.791
1975,3,3,8,8,17.695,10.543,8,8,19,18,14,13,57.221,93.499
1976,3,3,8,8,17.702,10.550,8,8,19,18,14,13,55.755,93.833
1977,3,3,8,8,17.711,10.551,8,8,19,18,14,13,56.093,95.502
1978,3,3,8,8,17.707,10.491,8,8,19,18,14,13,56.495,115.768
1979,3,3,8,8,17.705,10.461,8,8,19,18,14,13,57.199,103.512
1980,4,4,9,9,17.678,10.426,9,9,19,18,14,13,58.646,107.538
1981,4,4,9,9,17.664,10.388,9,9,19,18,14,13,57.731,104.513
1982,4,4,9,9,17.661,10.353,9,9,19,18,14,13,56.200,103.957
1983,4,4,9,9,17.658,10.315,9,9,19,18,14,13,56.816,104.980
1984,4,4,9,9,17.650,10.277,9,9,19,18,14,13,56.212,104.305
1985,4,4,9,9,17.638,10.237,9,9,19,18,14,13,57.653,107.022
1986,4,4,9,9,17.619,10.208,9,9,19,18,14,13,57.787,104.003
1987,4,4,9,9,17.622,10.164,9,9,19,18,14,13,56.523,107.937
1988,4,4,9,9,17.602,10.132,9,9,19,18,14,13,58.595,104.505
1989,4,4,9,9,17.605,10.083,9,9,19,18,14,13,57.043,109.900
1990,4,4,9,9,17.594,10.052,9,9,19,18,14,13,57.503,104.661
1991,3,3,9,9,17.574,10.041,9,9,20,19,14,13,58.782,98.960
1992,3,3,9,9,17.581,10.032,9,9,20,19,14,13,55.920,100.279
1993,3,3,9,9,17.581,10.014,9,9,20,19,14,13,56.778,99.316
1994,3,3,9,9,17.592,10.005,9,9,20,19,14,13,55.725,101.100
1995,3,3,9,9,17.598,9.980,9,9,20,19,14,13,56.323,101.787
1996,3,3,9,9,17.574,9.967,9,9,20,19,14,13,58.244,99.715
1997,2,2,9,9,17.577,9.902,9,9,21,20,14,13,57.204,115.939
1998,2,2,9,9,17.559,9.832,9,9,21,20,14,13,57.740,117.475
1999,3,3,9,9,17.563,9.831,9,9,21,20,15,14,56.555,96.149
2000,3,3,9,9,17.563,9.809,9,9,21,20,15,14,56.262,99.850
2001,3,3,9,9,17.549,9.786,9,9,21,20,15,14,57.403,99.180
2002,3,3,9,9,17.541,9.778,9,9,21,20,15,14,56.519,97.867
2003,3,3,9,9,17.527,9.758,9,9,21,20,15,14,57.520,98.433
2004,3,3,9,9,17.544,9.745,9,9,21,20,15,14,55.940,97.194
2005,3,3,9,9,17.547,9.677,9,9,21,20,15,14,56.922,115.500
2006,3,3,9,9,17.532,9.599,9,9,21,20,15,14,57.138,120.631
2007,3,3,9,9,17.519,9.542,9,9,21,20,15,14,57.407,113.871
2008,3,3,9,9,17.508,9.546,9,9,21,20,15,14,57.512,114.402
2009,3,3,9,9,17.509,9.545,9,9,21,20,15,14,57.138,103.723
2010,4,4,10,10,17.522,9.549,10,10,21,20,15,14,57.360,106.316
2011,3,3,10,10,17.503,9.518,10,10,22,21,15,14,59.639,115.563
2012,3,3,10,10,17.505,9.485,10,10,22,21,15,14,56.088,116.021
2013,3,3,10,10,17.506,9.458,10,10,22,21,15,14,56.653,114.801
2014,3,3,10,10,17.508,9.429,10,10,22,21,15,14,56.083,114.392
2015,3,3,10,10,17.511,9.409,10,10,22,21,15,14,57.296,114.604
2016,3,3,10,10,17.524,9.379,10,10,22,21,15,14,56.506,114.720
2017,3,3,10,10,17.519,9.391,10,10,22,21,15,14,57.026,103.805
2018,3,3,10,10,17.528,9.335,10,10,22,21,15,14,57.721,126.590
2019,3,3,10,10,17.523,9.306,10,10,22,21,15,14,57.465,121.878
2020,3,3,10,10,17.530,9.257,10,10,22,21,15,14,56.814,123.335
2021,3,3,10,10,17.548,9.194,10,10,22,21,15,14,57.019,121.870
2022,3,3,10,10,17.545,9.135,10,10,22,21,15,14,56.243,122.015
2023,3,3,10,10,17.546,9.063,10,10,22,21,15,14,56.656,126.520
2024,3,3,10,10,17.537,8.993,10,10,22,21,15,14,56.571,128.321
2025,3,3,10,10,17.534,8.928,10,10,22,21,15,14,56.594,127.086
2026,3,3,10,10,17.544,8.850,10,10,22,21,15,14,57.249,129.739
2027,3,3,10,10,17.535,8.834,10,10,22,21,15,14,58.105,122.877
2028,3,3,10,10,17.544,8.820,10,10,22,21,15,14,56.837,123.666
2029,3,3,10,10,17.529,8.744,10,10,22,21,15,14,58.047,123.064
2030,3,3,10,10,17.522,8.667,10,10,22,21,15,14,56.932,129.947
2031,3,3,10,10,17.522,8.594,10,10,22,21,15,14,57.385,126.644
2032,3,3,10,10,17.518,8.527,10,10,22,21,15,14,56.909,121.825
2033,3,3,10,10,17.519,8.460,10,10,22,21,15,14,57.401,122.643
2034,3,3,10,10,17.510,8.344,10,10,22,21,15,14,56.870,146.961
2035,3,3,10,10,17.497,8.329,10,10,22,21,15,14,58.135,121.584
2036,3,3,10,10,17.501,8.324,10,10,22,21,15,14,56.819,123.107
2037,4,4,10,10,17.499,8.350,10,10,22,21,16,15,57.598,104.416
2038,3,4,10,10,17.497,8.346,10,10,23,21,16,15,57.671,115.948
2039,4,4,10,10,17.488,8.345,10,10,23,21,17,15,58.038,104.057
2040,4,4,10,10,17.495,8.350,10,10,23,21,17,15,56.664,104.762
2041,4,4,10,10,17.516,8.385,10,10,23,22,17,16,57.501,103.042
2042,4,4,10,10,17.505,8.413,10,10,23,22,17,16,57.096,105.916
2043,4,4,10,10,17.495,8.446,10,10,23,22,17,16,57.655,102.932
2044,4,4,10,10,17.487,8.479,10,10,24,22,18,16,56.879,102.749
2045,4,4,10,10,17.476,8.505,10,10,24,22,18,16,58.395,105.157
2046,4,4,10,10,17.466,8.533,10,10,24,22,18,16,57.509,104.765
2047,4,4,10,10,17.458,8.532,10,10,24,22,18,16,57.806,104.163
2048,4,4,10,10,17.462,8.593,10,10,24,22,18,16,57.300,102.721
2049,4,4,10,10,17.463,8.646,10,10,24,22,18,16,57.350,101.978
2050,4,4,10,10,17.460,8.693,10,10,24,22,18,16,57.097,105.099
2051,4,4,10,10,17.456,8.743,10,10,24,22,18,16,57.466,103.052
2052,4,4,10,10,17.442,8.792,10,10,24,22,18,16,57.584,103.365
2053,3,3,10,10,17.439,8.872,10,10,25,23,18,16,56.953,97.013
2054,3,3,10,10,17.440,8.954,10,10,25,23,18,16,56.453,97.702
2055,3,3,10,10,17.434,8.979,10,10,25,23,18,16,57.198,116.042
2056,3,3,10,10,17.438,9.012,10,10,25,23,18,16,56.891,114.769
2057,3,3,10,10,17.440,9.031,10,10,25,23,18,16,57.901,114.861
2058,3,3,10,10,17.429,9.074,10,10,25,23,18,16,57.913,106.869
2059,4,4,11,11,17.422,9.114,11,11,25,23,18,16,58.705,107.175
2060,4,4,11,11,17.412,9.166,11,11,25,23,18,16,57.967,108.017
2061,4,4,11,11,17.415,9.219,11,11,25,23,18,16,57.113,105.224
2062,4,4,11,11,17.414,9.253,11,11,25,23,18,16,56.945,108.481
2063,4,4,11,11,17.413,9.297,11,11,25,23,18,16,57.531,105.520
2064,4,4,11,11,17.414,9.381,11,11,25,23,18,16,56.804,107.373
2065,4,4,11,11,17.421,9.413,11,11,25,23,18,16,57.439,108.811
2066,4,4,11,11,17.409,9.448,11,11,25,23,18,16,57.938,109.173
2067,4,4,11,11,17.410,9.444,11,11,25,23,18,16,57.484,105.681
2068,4,4,11,11,17.422,9.471,11,11,25,23,18,16,56.482,105.915
2069,4,4,11,11,17.435,9.471,11,11,25,23,18,16,56.783,104.072
2070,4,4,11,11,17.431,9.463,11,11,25,23,18,16,57.030,107.624
2071,4,4,11,11,17.432,9.456,11,11,25,23,18,16,57.456,105.230
2072,4,4,11,11,17.439,9.454,11,11,25,23,18,16,56.403,106.611
2073,4,4,11,11,17.436,9.443,11,11,25,23,18,16,58.003,106.297
2074,4,4,11,11,17.440,9.431,11,11,25,23,18,16,56.491,106.845
2075,4,4,11,11,17.452,9.421,11,11,25,23,18,16,57.175,108.434
2076,4,4,11,11,17.452,9.413,11,11,25,23,18,16,57.478,107.744
2077,4,4,11,11,17.454,9.404,11,11,25,23,18,16,57.637,107.065
2078,3,3,11,11,17.447,9.358,11,11,26,24,18,16,58.021,119.855
2079,4,4,11,11,17.445,9.345,11,11,26,24,19,17,57.523,106.012
2080,4,4,11,11,17.440,9.336,11,11,26,24,19,17,57.612,108.103
2081,3,3,11,11,17.440,9.301,11,11,27,25,19,17,57.423,115.495
2082,3,3,11,11,17.451,9.265,11,11,27,25,19,17,56.560,116.552
2083,3,3,11,11,17.441,9.193,11,11,27,25,19,17,57.932,122.566
2084,3,3,11,11,17.440,9.137,11,11,27,25,19,17,56.555,116.936
2085,3,3,11,11,17.440,9.134,11,11,27,25,19,17,57.178,117.354
2086,3,3,11,11,17.446,9.131,11,11,27,25,19,17,56.332,116.113
2087,3,3,11,11,17.462,9.184,11,11,27,25,19,17,56.302,97.016
2088,3,3,11,11,17.477,9.161,11,11,27,25,19,17,56.427,115.370
2089,3,3,11,11,17.490,9.136,11,11,27,25,19,17,57.406,116.602
2090,3,3,11,11,17.506,9.111,11,11,27,25,19,17,56.422,117.637
2091,3,3,11,11,17.508,9.138,11,11,27,25,19,17,56.865,96.816
2092,3,3,11,11,17.515,9.172,11,11,27,25,19,17,56.291,97.759
2093,3,3,11,11,17.519,9.190,11,11,27,25,19,17,57.114,99.944
2094,3,3,11,11,17.523,9.212,11,11,27,25,19,17,56.485,99.985
2095,3,3,11,11,17.524,9.242,11,11,27,25,19,17,57.276,99.349
2096,3,3,11,11,17.540,9.263,11,11,27,25,19,17,56.385,101.976
2097,3,3,11,11,17.541,9.278,11,11,27,25,19,17,57.413,100.933
2098,3,3,11,11,17.539,9.293,11,11,27,25,19,17,56.682,101.181
2099,3,3,11,11,17.536,9.307,11,11,27,25,19,17,57.066,99.710
2100,3,3,11,11,17.532,9.322,11,11,27,25,19,17,57.425,102.603
2101,3,3,11,11,17.527,9.339,11,11,27,25,19,17,57.885,99.907
2102,3,3,11,11,17.529,9.363,11,11,27,25,19,17,56.216,98.843
2103,3,3,11,11,17.540,9.387,11,11,27,25,19,17,56.910,98.992
2104,3,3,11,11,17.540,9.409,11,11,27,25,19,17,56.542,99.647
2105,3,3,11,11,17.541,9.433,11,11,27,25,19,17,57.033,100.641
2106,3,3,11,11,17.544,9.393,11,11,27,25,19,17,57.176,123.477
2107,3,3,11,11,17.552,9.348,11,11,27,25,19,17,56.915,125.304
2108,4,4,11,11,17.558,9.383,11,11,27,25,20,18,57.433,106.554
2109,4,4,11,11,17.555,9.381,11,11,27,25,20,18,57.749,106.576
2110,4,4,11,11,17.561,9.388,11,11,27,25,20,18,57.025,105.926
2111,4,4,11,11,17.554,9.410,11,11,27,25,20,18,58.148,106.983
2112,4,4,11,11,17.540,9.439,11,11,27,25,20,18,57.929,106.049
2113,4,4,11,11,17.543,9.480,11,11,27,25,20,18,57.694,106.469
2114,4,4,11,11,17.536,9.510,11,11,27,25,20,18,57.157,105.618
2115,4,4,11,11,17.530,9.507,11,11,27,25,20,18,57.809,118.875
2116,4,4,11,11,17.521,9.490,11,11,27,25,20,18,57.193,123.532
2117,4,4,11,11,17.507,9.425,11,11,27,25,20,18,57.637,119.355
2118,4,4,11,11,17.497,9.413,11,11,27,25,20,18,57.451,120.388
2119,4,4,11,11,17.495,9.408,11,11,27,25,20,18,57.615,118.589
2120,4,4,11,11,17.490,9.408,11,11,27,25,20,18,56.921,117.744
2121,3,3,11,11,17.480,9.347,11,11,28,26,20,18,57.807,117.563
2122,3,3,11,11,17.473,9.291,11,11,28,26,20,18,57.012,117.073
2123,3,3,11,11,17.470,9.300,11,11,28,26,20,18,57.385,97.279
2124,3,3,11,11,17.468,9.269,11,11,28,26,20,18,56.659,110.376
2125,3,3,11,11,17.474,9.280,11,11,28,26,20,18,56.725,96.052
2126,3,3,11,11,17.475,9.252,11,11,28,26,20,18,56.232,111.727
2127,3,3,11,11,17.479,9.215,11,11,28,26,20,18,56.996,113.827
2128,3,3,11,11,17.480,9.175,11,11,28,26,20,18,56.596,114.876
2129,3,3,11,11,17.487,9.175,11,11,28,26,20,18,56.467,99.762
2130,3,3,11,11,17.497,9.191,11,11,28,26,20,18,56.365,97.873
2131,3,3,11,11,17.502,9.200,11,11,28,26,20,18,57.396,97.227
2132,3,3,11,11,17.502,9.205,11,11,28,26,20,18,56.298,97.504
2133,3,3,11,11,17.505,9.208,11,11,28,26,20,18,56.589,98.006
2134,3,3,11,11,17.507,9.213,11,11,28,26,20,18,56.307,98.276
2135,3,3,11,11,17.506,9.158,11,11,28,26,20,18,57.151,120.542
2136,3,3,11,11,17.509,9.158,11,11,28,26,20,18,56.907,123.384
2137,3,3,11,11,17.502,9.231,11,11,28,26,20,18,57.576,98.511
2138,3,3,11,11,17.509,9.256,11,11,28,26,20,18,56.717,98.559
2139,3,3,11,11,17.515,9.283,11,11,28,26,20,18,57.172,97.970
2140,3,3,11,11,17.523,9.310,11,11,28,26,20,18,56.325,97.742
2141,3,3,11,11,17.534,9.333,11,11,28,26,20,18,56.988,99.664
2142,3,3,11,11,17.549,9.359,11,11,28,26,20,18,56.461,97.941
2143,3,3,11,11,17.556,9.388,11,11,28,26,20,18,57.009,97.246
2144,3,3,11,11,17.561,9.412,11,11,28,26,20,18,56.671,98.354
2145,3,3,11,11,17.570,9.476,11,11,28,26,20,18,56.975,96.649
2146,3,3,11,11,17.575,9.551,11,11,28,26,20,18,56.622,96.592
2147,3,3,11,11,17.591,9.619,11,11,28,26,20,18,56.167,96.171
2148,3,3,11,11,17.608,9.687,11,11,28,26,20,18,55.746,96.574
2149,3,3,11,11,17.617,9.750,11,11,28,26,20,18,56.767,96.985
2150,3,3,11,11,17.632,9.813,11,11,28,26,20,18,55.499,96.245
2151,3,3,11,11,17.648,9.879,11,11,28,26,20,18,56.212,95.377
2152,3,3,11,11,17.667,9.938,11,11,28,26,20,18,55.205,96.958
2153,3,3,11,11,17.679,9.941,11,11,28,26,20,18,56.224,96.273
2154,3,3,11,11,17.693,9.987,11,11,28,26,20,18,55.392,95.809
2155,3,3,11,11,17.696,9.989,11,11,28,26,20,18,56.402,95.560
2156,3,3,11,11,17.704,10.037,11,11,28,26,20,18,55.525,96.206
2157,3,3,11,11,17.708,10.090,11,11,28,26,20,18,56.563,96.400
2158,3,3,11,11,17.714,10.076,11,11,28,26,20,18,56.081,120.988
2159,3,3,11,11,17.715,10.090,11,11,28,26,20,18,56.325,95.488
2160,3,3,11,11,17.723,10.096,11,11,28,26,20,18,55.671,96.392
2161,3,3,11,11,17.734,10.102,11,11,28,26,20,18,56.314,95.493
2162,3,3,11,11,17.738,10.106,11,11,28,26,20,18,55.930,96.400
2163,3,3,11,11,17.739,10.112,11,11,28,26,20,18,56.428,96.204
2164,3,3,11,11,17.744,10.119,11,11,28,26,20,18,55.850,96.270
2165,3,3,11,11,17.750,10.188,11,11,28,26,20,18,56.598,96.680
2166,3,3,11,11,17.762,10.264,11,11,28,26,20,18,55.715,96.256
2167,3,3,11,11,17.775,10.274,11,11,28,26,20,18,56.388,95.599
2168,3,3,11,11,17.776,10.278,11,11,28,26,20,18,56.611,97.299
2169,3,3,11,11,17.778,10.287,11,11,28,26,20,18,56.944,95.657
2170,3,3,11,11,17.772,10.289,11,11,28,26,20,18,56.943,96.946
2171,3,3,11,11,17.776,10.303,11,11,28,26,20,18,56.568,95.809
2172,3,3,11,11,17.783,10.310,11,11,28,26,20,18,55.830,95.842
2173,3,3,11,11,17.784,10.314,11,11,28,26,20,18,56.901,96.122
2174,3,3,11,11,17.789,10.316,11,11,28,26,20,18,56.129,97.981
2175,3,3,11,11,17.789,10.316,11,11,28,26,20,18,57.005,96.581
